specialty_id,doctor_id,id,degree_id,category_id,is_child_doctor,active,deleted,since,default
34,9186,14159,NULL,NULL,NULL,1,0,NULL,0
8,9185,14160,NULL,NULL,NULL,1,0,NULL,0
28,9188,14161,NULL,NULL,NULL,1,0,NULL,0
56,9187,14162,NULL,NULL,NULL,1,0,NULL,0
24,9187,14163,NULL,NULL,NULL,1,0,NULL,0
49,9189,14164,NULL,NULL,NULL,1,0,NULL,0
49,9190,14165,NULL,NULL,NULL,1,0,NULL,0
57,9191,14166,NULL,NULL,NULL,1,0,NULL,0
57,9192,14167,NULL,NULL,NULL,1,0,NULL,0
66,9193,14168,NULL,NULL,NULL,1,0,NULL,0
66,9195,14170,NULL,NULL,NULL,1,0,NULL,0
23,9196,14173,NULL,NULL,NULL,1,0,NULL,0
31,9197,14174,NULL,NULL,NULL,1,0,NULL,0
25,9198,14175,NULL,NULL,NULL,1,0,NULL,0
31,9202,14179,NULL,NULL,NULL,1,0,NULL,0
31,9203,14180,NULL,NULL,NULL,1,0,NULL,0
31,9204,14181,NULL,NULL,NULL,1,0,NULL,0
31,9205,14182,NULL,NULL,NULL,1,0,NULL,0
56,9207,14186,NULL,NULL,NULL,1,0,NULL,0
55,9207,14187,NULL,NULL,NULL,1,0,NULL,0
40,2127,14190,NULL,NULL,NULL,1,0,NULL,0
49,9209,14191,NULL,NULL,NULL,1,0,NULL,0
48,9130,14192,NULL,NULL,NULL,1,0,NULL,0
57,9210,14193,NULL,NULL,NULL,1,0,NULL,0
57,9211,14196,NULL,NULL,NULL,1,0,NULL,0
61,3693,14197,NULL,NULL,NULL,1,0,NULL,0
49,9212,14199,NULL,NULL,NULL,1,0,NULL,0
21,9213,14200,NULL,NULL,NULL,1,0,NULL,0
15,9213,14201,NULL,NULL,NULL,1,0,NULL,0
75,9214,14202,NULL,NULL,NULL,1,0,NULL,0
48,9215,14203,NULL,NULL,NULL,1,0,NULL,0
48,9216,14204,NULL,NULL,NULL,1,0,NULL,0
35,9219,14207,NULL,NULL,NULL,1,0,NULL,0
74,9220,14208,NULL,NULL,NULL,1,0,NULL,0
35,9223,14212,NULL,NULL,NULL,1,0,NULL,0
28,9226,14215,NULL,NULL,NULL,1,0,NULL,0
49,482,14216,NULL,NULL,NULL,1,0,NULL,0
19,482,14217,NULL,NULL,NULL,1,0,NULL,0
39,9227,14221,NULL,NULL,NULL,1,0,NULL,0
71,9229,14224,NULL,NULL,NULL,1,0,NULL,0
26,9229,14225,NULL,NULL,NULL,1,0,NULL,0
25,9229,14226,NULL,NULL,NULL,1,0,NULL,0
19,3594,14227,NULL,NULL,NULL,1,0,NULL,0
40,9230,14229,NULL,NULL,NULL,1,0,NULL,0
28,9230,14230,NULL,NULL,NULL,1,0,NULL,0
57,9236,14241,NULL,NULL,NULL,1,0,NULL,0
43,9237,14243,NULL,NULL,NULL,1,0,NULL,0
25,7688,14244,NULL,NULL,NULL,1,0,NULL,0
43,9238,14245,NULL,NULL,NULL,1,0,NULL,0
50,9240,14247,NULL,NULL,NULL,1,0,NULL,0
34,9240,14248,NULL,NULL,NULL,1,0,NULL,0
54,9243,14252,NULL,NULL,NULL,1,0,NULL,0
49,9244,14253,NULL,NULL,NULL,1,0,NULL,0
42,9249,14261,NULL,NULL,NULL,1,0,NULL,0
19,9249,14262,NULL,NULL,NULL,1,0,NULL,0
3,9250,14263,NULL,NULL,NULL,1,0,NULL,0
48,9251,14264,NULL,NULL,NULL,1,0,NULL,0
3,9253,14267,NULL,NULL,NULL,1,0,NULL,0
61,9254,14268,NULL,NULL,NULL,1,0,NULL,0
43,9255,14269,NULL,NULL,NULL,1,0,NULL,0
43,9256,14270,NULL,NULL,NULL,1,0,NULL,0
40,9257,14271,NULL,NULL,NULL,1,0,NULL,0
39,9257,14272,NULL,NULL,NULL,1,0,NULL,0
6,9258,14273,NULL,NULL,NULL,1,0,NULL,0
28,9259,14274,NULL,NULL,NULL,1,0,NULL,0
24,9261,14278,NULL,NULL,NULL,1,0,NULL,0
35,9262,14280,NULL,NULL,NULL,1,0,NULL,0
28,9268,14288,NULL,NULL,NULL,1,0,NULL,0
50,9270,14291,NULL,NULL,NULL,1,0,NULL,0
34,9270,14292,NULL,NULL,NULL,1,0,NULL,0
83,9275,14301,NULL,NULL,NULL,1,0,NULL,0
52,9275,14302,NULL,NULL,NULL,1,0,NULL,0
57,9278,14305,NULL,NULL,NULL,1,0,NULL,0
39,9282,14308,NULL,NULL,NULL,1,0,NULL,0
56,9284,14311,NULL,NULL,NULL,1,0,NULL,0
6,9287,14314,NULL,NULL,NULL,1,0,NULL,0
37,9288,14315,NULL,NULL,NULL,1,0,NULL,0
56,9288,14316,NULL,NULL,NULL,1,0,NULL,0
48,9289,14317,NULL,NULL,NULL,1,0,NULL,0
15,9290,14318,NULL,NULL,NULL,1,0,NULL,0
21,9290,14319,NULL,NULL,NULL,1,0,NULL,0
35,9294,14325,NULL,NULL,NULL,1,0,NULL,0
57,9295,14326,NULL,NULL,NULL,1,0,NULL,0
41,9296,14327,NULL,NULL,NULL,1,0,NULL,0
19,9298,14329,NULL,NULL,NULL,1,0,NULL,0
49,9298,14330,NULL,NULL,NULL,1,0,NULL,0
43,9302,14335,NULL,NULL,NULL,1,0,NULL,0
56,9303,14336,NULL,NULL,NULL,1,0,NULL,0
3,9304,14337,NULL,NULL,NULL,1,0,NULL,0
8,9306,14340,NULL,NULL,NULL,1,0,NULL,0
31,9307,14342,NULL,NULL,NULL,1,0,NULL,0
35,9310,14343,NULL,NULL,NULL,1,0,NULL,0
53,9309,14344,NULL,NULL,NULL,1,0,NULL,0
19,9311,14345,NULL,NULL,NULL,1,0,NULL,0
13,9312,14346,NULL,NULL,NULL,1,0,NULL,0
3,9312,14347,NULL,NULL,NULL,1,0,NULL,0
23,9314,14351,NULL,NULL,NULL,1,0,NULL,0
61,9318,14356,NULL,NULL,NULL,1,0,NULL,0
19,9320,14358,NULL,NULL,NULL,1,0,NULL,0
28,9321,14362,NULL,NULL,NULL,1,0,NULL,0
52,9325,14363,NULL,NULL,NULL,1,0,NULL,0
8,9328,14366,NULL,NULL,NULL,1,0,NULL,0
53,9329,14367,NULL,NULL,NULL,1,0,NULL,0
70,9330,14368,NULL,NULL,NULL,1,0,NULL,0
31,9331,14369,NULL,NULL,NULL,1,0,NULL,0
8,9332,14370,NULL,NULL,NULL,1,0,NULL,0
49,9332,14371,NULL,NULL,NULL,1,0,NULL,0
26,9333,14372,NULL,NULL,NULL,1,0,NULL,0
49,9334,14373,NULL,NULL,NULL,1,0,NULL,0
49,9335,14374,NULL,NULL,NULL,1,0,NULL,0
23,9337,14377,NULL,NULL,NULL,1,0,NULL,0
56,9341,14382,NULL,NULL,NULL,1,0,NULL,0
37,9341,14383,NULL,NULL,NULL,1,0,NULL,0
35,9343,14385,NULL,NULL,NULL,1,0,NULL,0
61,9344,14386,NULL,NULL,NULL,1,0,NULL,0
50,9345,14387,NULL,NULL,NULL,1,0,NULL,0
34,9345,14388,NULL,NULL,NULL,1,0,NULL,0
52,9346,14389,NULL,NULL,NULL,1,0,NULL,0
13,9347,14390,NULL,NULL,NULL,1,0,NULL,0
56,9350,14393,NULL,NULL,NULL,1,0,NULL,0
37,9350,14394,NULL,NULL,NULL,1,0,NULL,0
23,9355,14399,NULL,NULL,NULL,1,0,NULL,0
52,9356,14400,NULL,NULL,NULL,1,0,NULL,0
50,9357,14401,NULL,NULL,NULL,1,0,NULL,0
34,9357,14402,NULL,NULL,NULL,1,0,NULL,0
23,9358,14403,NULL,NULL,NULL,1,0,NULL,0
52,9359,14404,NULL,NULL,NULL,1,0,NULL,0
53,9360,14405,NULL,NULL,NULL,1,0,NULL,0
48,9364,14410,NULL,NULL,NULL,1,0,NULL,0
56,9363,14412,NULL,NULL,NULL,1,0,NULL,0
37,9365,14413,NULL,NULL,NULL,1,0,NULL,0
56,9365,14414,NULL,NULL,NULL,1,0,NULL,0
23,9368,14419,NULL,NULL,NULL,1,0,NULL,0
33,9369,14424,NULL,NULL,NULL,1,0,NULL,0
48,9369,14425,NULL,NULL,NULL,1,0,NULL,0
45,9370,14428,NULL,NULL,NULL,1,0,NULL,0
8,9371,14429,NULL,NULL,NULL,1,0,NULL,0
25,9371,14430,NULL,NULL,NULL,1,0,NULL,0
79,9371,14431,NULL,NULL,NULL,1,0,NULL,0
45,9371,14432,NULL,NULL,NULL,1,0,NULL,0
35,9372,14433,NULL,NULL,NULL,1,0,NULL,0
21,2644,14434,NULL,NULL,NULL,1,0,NULL,0
52,472,14437,NULL,NULL,NULL,1,0,NULL,0
13,9162,14438,NULL,NULL,NULL,1,0,NULL,0
21,9373,14441,NULL,NULL,NULL,1,0,NULL,0
43,9374,14442,NULL,NULL,NULL,1,0,NULL,0
83,9374,14443,NULL,NULL,NULL,1,0,NULL,0
43,9375,14444,NULL,NULL,NULL,1,0,NULL,0
83,9375,14445,NULL,NULL,NULL,1,0,NULL,0
43,9376,14446,NULL,NULL,NULL,1,0,NULL,0
43,9377,14447,NULL,NULL,NULL,1,0,NULL,0
49,9378,14448,NULL,NULL,NULL,1,0,NULL,0
48,9380,14450,NULL,NULL,NULL,1,0,NULL,0
48,9384,14454,NULL,NULL,NULL,1,0,NULL,0
48,9386,14456,NULL,NULL,NULL,1,0,NULL,0
13,9387,14457,NULL,NULL,NULL,1,0,NULL,0
3,9387,14458,NULL,NULL,NULL,1,0,NULL,0
59,9388,14459,NULL,NULL,NULL,1,0,NULL,0
35,9388,14460,NULL,NULL,NULL,1,0,NULL,0
78,9389,14461,NULL,NULL,NULL,1,0,NULL,0
13,9390,14462,NULL,NULL,NULL,1,0,NULL,0
3,9390,14463,NULL,NULL,NULL,1,0,NULL,0
48,9391,14464,NULL,NULL,NULL,1,0,NULL,0
48,9393,14465,NULL,NULL,NULL,1,0,NULL,0
48,9394,14466,NULL,NULL,NULL,1,0,NULL,0
19,9395,14467,NULL,NULL,NULL,1,0,NULL,0
19,9396,14468,NULL,NULL,NULL,1,0,NULL,0
52,9397,14469,NULL,NULL,NULL,1,0,NULL,0
68,9398,14470,NULL,NULL,NULL,1,0,NULL,0
19,9398,14471,NULL,NULL,NULL,1,0,NULL,0
52,9399,14472,NULL,NULL,NULL,1,0,NULL,0
31,9400,14473,NULL,NULL,NULL,1,0,NULL,0
13,9403,14479,NULL,NULL,NULL,1,0,NULL,0
34,9404,14480,NULL,NULL,NULL,1,0,NULL,0
50,9404,14481,NULL,NULL,NULL,1,0,NULL,0
50,9405,14482,NULL,NULL,NULL,1,0,NULL,0
34,9405,14483,NULL,NULL,NULL,1,0,NULL,0
21,9407,14485,NULL,NULL,NULL,1,0,NULL,0
25,9208,14488,NULL,NULL,NULL,1,0,NULL,0
46,9408,14490,NULL,NULL,NULL,1,0,NULL,0
40,9408,14491,NULL,NULL,NULL,1,0,NULL,0
39,9408,14492,NULL,NULL,NULL,1,0,NULL,0
27,9408,14493,NULL,NULL,NULL,1,0,NULL,0
28,9409,14494,NULL,NULL,NULL,1,0,NULL,0
31,9411,14496,NULL,NULL,NULL,1,0,NULL,0
49,9412,14497,NULL,NULL,NULL,1,0,NULL,0
3,9413,14499,NULL,NULL,NULL,1,0,NULL,0
3,9414,14500,NULL,NULL,NULL,1,0,NULL,0
52,9416,14503,NULL,NULL,NULL,1,0,NULL,0
52,9418,14505,NULL,NULL,NULL,1,0,NULL,0
52,8941,14509,NULL,NULL,NULL,1,0,NULL,0
48,9419,14510,NULL,NULL,NULL,1,0,NULL,0
52,8196,14512,NULL,NULL,NULL,1,0,NULL,0
21,9422,14514,NULL,NULL,NULL,1,0,NULL,0
16,9422,14515,NULL,NULL,NULL,1,0,NULL,0
21,9423,14516,NULL,NULL,NULL,1,0,NULL,0
21,9424,14517,NULL,NULL,NULL,1,0,NULL,0
48,9425,14518,NULL,NULL,NULL,1,0,NULL,0
48,9426,14519,NULL,NULL,NULL,1,0,NULL,0
52,8943,14520,NULL,NULL,NULL,1,0,NULL,0
52,3009,14521,NULL,NULL,NULL,1,0,NULL,0
28,9427,14523,NULL,NULL,NULL,1,0,NULL,0
13,9428,14526,NULL,NULL,NULL,1,0,NULL,0
3,9428,14527,NULL,NULL,NULL,1,0,NULL,0
35,9429,14528,NULL,NULL,NULL,1,0,NULL,0
23,9430,14529,NULL,NULL,NULL,1,0,NULL,0
3,9431,14530,NULL,NULL,NULL,1,0,NULL,0
28,9432,14531,NULL,NULL,NULL,1,0,NULL,0
31,9433,14532,NULL,NULL,NULL,1,0,NULL,0
31,9434,14533,NULL,NULL,NULL,1,0,NULL,0
41,9435,14534,NULL,NULL,NULL,1,0,NULL,0
35,9435,14535,NULL,NULL,NULL,1,0,NULL,0
35,9436,14536,NULL,NULL,NULL,1,0,NULL,0
29,9438,14539,NULL,NULL,NULL,1,0,NULL,0
52,9440,14542,NULL,NULL,NULL,1,0,NULL,0
48,9441,14543,NULL,NULL,NULL,1,0,NULL,0
52,3499,14544,NULL,NULL,NULL,1,0,NULL,0
48,9442,14545,NULL,NULL,NULL,1,0,NULL,0
48,9443,14546,NULL,NULL,NULL,1,0,NULL,0
70,9445,14549,NULL,NULL,NULL,1,0,NULL,0
52,9445,14550,NULL,NULL,NULL,1,0,NULL,0
44,9445,14551,NULL,NULL,NULL,1,0,NULL,0
13,9445,14552,NULL,NULL,NULL,1,0,NULL,0
56,9446,14553,NULL,NULL,NULL,1,0,NULL,0
56,9447,14555,NULL,NULL,NULL,1,0,NULL,0
44,9450,14560,NULL,NULL,NULL,1,0,NULL,0
84,9450,14561,NULL,NULL,NULL,1,0,NULL,0
3,9450,14562,NULL,NULL,NULL,1,0,NULL,0
3,9456,14573,NULL,NULL,NULL,1,0,NULL,0
37,9446,14581,NULL,NULL,NULL,1,0,NULL,0
52,9446,14582,NULL,NULL,NULL,1,0,NULL,0
44,9461,14584,NULL,NULL,NULL,1,0,NULL,0
3,9461,14585,NULL,NULL,NULL,1,0,NULL,0
44,9462,14586,NULL,NULL,NULL,1,0,NULL,0
3,9462,14587,NULL,NULL,NULL,1,0,NULL,0
24,5885,14598,NULL,NULL,NULL,1,0,NULL,0
84,5885,14599,NULL,NULL,NULL,1,0,NULL,0
66,9470,14600,NULL,NULL,NULL,1,0,NULL,0
48,9471,14601,NULL,NULL,NULL,1,0,NULL,0
3,9472,14602,NULL,NULL,NULL,1,0,NULL,0
48,9473,14603,NULL,NULL,NULL,1,0,NULL,0
48,9474,14604,NULL,NULL,NULL,1,0,NULL,0
48,9475,14605,NULL,NULL,NULL,1,0,NULL,0
48,9476,14606,NULL,NULL,NULL,1,0,NULL,0
48,9477,14607,NULL,NULL,NULL,1,0,NULL,0
48,9478,14608,NULL,NULL,NULL,1,0,NULL,0
61,9479,14609,NULL,NULL,NULL,1,0,NULL,0
61,9480,14610,NULL,NULL,NULL,1,0,NULL,0
7,9480,14611,NULL,NULL,NULL,1,0,NULL,0
15,9480,14612,NULL,NULL,NULL,1,0,NULL,0
19,9481,14613,NULL,NULL,NULL,1,0,NULL,0
49,9482,14614,NULL,NULL,NULL,1,0,NULL,0
19,9482,14615,NULL,NULL,NULL,1,0,NULL,0
57,9484,14617,NULL,NULL,NULL,1,0,NULL,0
75,9485,14618,NULL,NULL,NULL,1,0,NULL,0
21,9486,14620,NULL,NULL,NULL,1,0,NULL,0
15,9486,14621,NULL,NULL,NULL,1,0,NULL,0
56,9487,14622,NULL,NULL,NULL,1,0,NULL,0
32,9487,14624,NULL,NULL,NULL,1,0,NULL,0
53,9489,14627,NULL,NULL,NULL,1,0,NULL,0
16,9489,14628,NULL,NULL,NULL,1,0,NULL,0
46,9489,14629,NULL,NULL,NULL,1,0,NULL,0
5,9489,14630,NULL,NULL,NULL,1,0,NULL,0
35,9490,14631,NULL,NULL,NULL,1,0,NULL,0
12,9490,14634,NULL,NULL,NULL,1,0,NULL,0
35,9493,14635,NULL,NULL,NULL,1,0,NULL,0
52,9494,14636,NULL,NULL,NULL,1,0,NULL,0
3,9495,14637,NULL,NULL,NULL,1,0,NULL,0
13,9496,14638,NULL,NULL,NULL,1,0,NULL,0
3,9496,14639,NULL,NULL,NULL,1,0,NULL,0
13,9497,14640,NULL,NULL,NULL,1,0,NULL,0
81,9499,14642,NULL,NULL,NULL,1,0,NULL,0
48,9501,14645,NULL,NULL,NULL,1,0,NULL,0
52,9250,14646,NULL,NULL,NULL,1,0,NULL,0
70,9502,14647,NULL,NULL,NULL,1,0,NULL,0
52,9504,14650,NULL,NULL,NULL,1,0,NULL,0
31,9505,14651,NULL,NULL,NULL,1,0,NULL,0
35,9506,14652,NULL,NULL,NULL,1,0,NULL,0
3,9508,14655,NULL,NULL,NULL,1,0,NULL,0
59,9509,14656,NULL,NULL,NULL,1,0,NULL,0
3,9510,14657,NULL,NULL,NULL,1,0,NULL,0
3,9511,14658,NULL,NULL,NULL,1,0,NULL,0
6,9512,14659,NULL,NULL,NULL,1,0,NULL,0
39,9513,14660,NULL,NULL,NULL,1,0,NULL,0
28,9514,14661,NULL,NULL,NULL,1,0,NULL,0
3,9515,14662,NULL,NULL,NULL,1,0,NULL,0
49,9516,14663,NULL,NULL,NULL,1,0,NULL,0
59,9517,14664,NULL,NULL,NULL,1,0,NULL,0
15,9518,14665,NULL,NULL,NULL,1,0,NULL,0
6,9519,14666,NULL,NULL,NULL,1,0,NULL,0
59,9519,14667,NULL,NULL,NULL,1,0,NULL,0
56,9520,14668,NULL,NULL,NULL,1,0,NULL,0
52,9521,14669,NULL,NULL,NULL,1,0,NULL,0
6,9523,14672,NULL,NULL,NULL,1,0,NULL,0
3,9525,14675,NULL,NULL,NULL,1,0,NULL,0
6,9526,14676,NULL,NULL,NULL,1,0,NULL,0
52,9527,14677,NULL,NULL,NULL,1,0,NULL,0
59,9527,14678,NULL,NULL,NULL,1,0,NULL,0
35,9528,14679,NULL,NULL,NULL,1,0,NULL,0
3,9529,14680,NULL,NULL,NULL,1,0,NULL,0
3,9530,14681,NULL,NULL,NULL,1,0,NULL,0
3,9531,14682,NULL,NULL,NULL,1,0,NULL,0
59,9532,14683,NULL,NULL,NULL,1,0,NULL,0
6,9533,14684,NULL,NULL,NULL,1,0,NULL,0
49,9534,14685,NULL,NULL,NULL,1,0,NULL,0
6,9535,14686,NULL,NULL,NULL,1,0,NULL,0
3,9536,14687,NULL,NULL,NULL,1,0,NULL,0
79,9538,14688,NULL,NULL,NULL,1,0,NULL,0
72,9538,14689,NULL,NULL,NULL,1,0,NULL,0
50,9538,14690,NULL,NULL,NULL,1,0,NULL,0
34,9538,14691,NULL,NULL,NULL,1,0,NULL,0
3,9537,14692,NULL,NULL,NULL,1,0,NULL,0
6,9539,14693,NULL,NULL,NULL,1,0,NULL,0
3,9541,14697,NULL,NULL,NULL,1,0,NULL,0
3,9542,14698,NULL,NULL,NULL,1,0,NULL,0
39,9544,14700,NULL,NULL,NULL,1,0,NULL,0
28,9546,14701,NULL,NULL,NULL,1,0,NULL,0
23,9545,14702,NULL,NULL,NULL,1,0,NULL,0
48,9547,14703,NULL,NULL,NULL,1,0,NULL,0
48,9548,14704,NULL,NULL,NULL,1,0,NULL,0
48,9549,14705,NULL,NULL,NULL,1,0,NULL,0
48,9550,14706,NULL,NULL,NULL,1,0,NULL,0
48,9551,14707,NULL,NULL,NULL,1,0,NULL,0
33,9552,14708,NULL,NULL,NULL,1,0,NULL,0
48,9552,14709,NULL,NULL,NULL,1,0,NULL,0
48,9553,14710,NULL,NULL,NULL,1,0,NULL,0
48,9554,14711,NULL,NULL,NULL,1,0,NULL,0
70,1034,14712,NULL,NULL,NULL,1,0,NULL,0
35,9555,14713,NULL,NULL,NULL,1,0,NULL,0
52,9556,14715,NULL,NULL,NULL,1,0,NULL,0
3,9556,14716,NULL,NULL,NULL,1,0,NULL,0
52,9557,14718,NULL,NULL,NULL,1,0,NULL,0
3,9558,14719,NULL,NULL,NULL,1,0,NULL,0
49,9559,14720,NULL,NULL,NULL,1,0,NULL,0
16,9559,14721,NULL,NULL,NULL,1,0,NULL,0
21,9560,14722,NULL,NULL,NULL,1,0,NULL,0
21,9563,14725,NULL,NULL,NULL,1,0,NULL,0
15,9563,14726,NULL,NULL,NULL,1,0,NULL,0
48,9564,14727,NULL,NULL,NULL,1,0,NULL,0
61,9566,14732,NULL,NULL,NULL,1,0,NULL,0
15,9566,14733,NULL,NULL,NULL,1,0,NULL,0
51,9566,14734,NULL,NULL,NULL,1,0,NULL,0
21,9566,14735,NULL,NULL,NULL,1,0,NULL,0
56,6941,14736,NULL,NULL,NULL,1,0,NULL,0
48,9567,14738,NULL,NULL,NULL,1,0,NULL,0
48,9568,14739,NULL,NULL,NULL,1,0,NULL,0
52,9569,14740,NULL,NULL,NULL,1,0,NULL,0
3,9569,14741,NULL,NULL,NULL,1,0,NULL,0
48,9570,14743,NULL,NULL,NULL,1,0,NULL,0
50,9572,14745,NULL,NULL,NULL,1,0,NULL,0
34,9572,14746,NULL,NULL,NULL,1,0,NULL,0
57,9573,14748,NULL,NULL,NULL,1,0,NULL,0
8,9573,14749,NULL,NULL,NULL,1,0,NULL,0
46,1869,14750,NULL,NULL,NULL,1,0,NULL,0
40,1869,14751,NULL,NULL,NULL,1,0,NULL,0
14,9574,14753,NULL,NULL,NULL,1,0,NULL,0
24,3551,14756,NULL,NULL,NULL,1,0,NULL,0
31,9578,14758,NULL,NULL,NULL,1,0,NULL,0
56,9577,14759,NULL,NULL,NULL,1,0,NULL,0
48,9577,14761,NULL,NULL,NULL,1,0,NULL,0
84,7186,14762,NULL,NULL,NULL,1,0,NULL,0
84,2081,14763,NULL,NULL,NULL,1,0,NULL,0
84,4129,14764,NULL,NULL,NULL,1,0,NULL,0
84,8997,14765,NULL,NULL,NULL,1,0,NULL,0
13,8997,14766,NULL,NULL,NULL,1,0,NULL,0
84,2074,14767,NULL,NULL,NULL,1,0,NULL,0
56,9579,14771,NULL,NULL,NULL,1,0,NULL,0
28,9580,14772,NULL,NULL,NULL,1,0,NULL,0
17,9581,14773,NULL,NULL,NULL,1,0,NULL,0
17,9583,14774,NULL,NULL,NULL,1,0,NULL,0
17,9584,14775,NULL,NULL,NULL,1,0,NULL,0
57,9582,14776,NULL,NULL,NULL,1,0,NULL,0
17,9585,14777,NULL,NULL,NULL,1,0,NULL,0
17,9586,14778,NULL,NULL,NULL,1,0,NULL,0
17,9587,14779,NULL,NULL,NULL,1,0,NULL,0
44,7913,14782,NULL,NULL,NULL,1,0,NULL,0
40,9589,14783,NULL,NULL,NULL,1,0,NULL,0
17,9590,14785,NULL,NULL,NULL,1,0,NULL,0
17,9591,14786,NULL,NULL,NULL,1,0,NULL,0
3,9592,14787,NULL,NULL,NULL,1,0,NULL,0
3,9593,14788,NULL,NULL,NULL,1,0,NULL,0
80,9595,14791,NULL,NULL,NULL,1,0,NULL,0
3,9596,14793,NULL,NULL,NULL,1,0,NULL,0
13,9596,14794,NULL,NULL,NULL,1,0,NULL,0
3,9599,14796,NULL,NULL,NULL,1,0,NULL,0
52,9603,14801,NULL,NULL,NULL,1,0,NULL,0
44,9603,14802,NULL,NULL,NULL,1,0,NULL,0
3,9603,14803,NULL,NULL,NULL,1,0,NULL,0
48,9604,14804,NULL,NULL,NULL,1,0,NULL,0
56,9604,14805,NULL,NULL,NULL,1,0,NULL,0
34,9604,14806,NULL,NULL,NULL,1,0,NULL,0
33,9605,14807,NULL,NULL,NULL,1,0,NULL,0
48,9605,14808,NULL,NULL,NULL,1,0,NULL,0
48,9606,14809,NULL,NULL,NULL,1,0,NULL,0
48,9607,14810,NULL,NULL,NULL,1,0,NULL,0
49,9395,14811,NULL,NULL,NULL,1,0,NULL,0
19,9608,14812,NULL,NULL,NULL,1,0,NULL,0
48,9609,14814,NULL,NULL,NULL,1,0,NULL,0
48,9610,14815,NULL,NULL,NULL,1,0,NULL,0
36,1204,14816,NULL,NULL,NULL,1,0,NULL,0
19,9612,14819,NULL,NULL,NULL,1,0,NULL,0
49,9612,14820,NULL,NULL,NULL,1,0,NULL,0
49,9613,14821,NULL,NULL,NULL,1,0,NULL,0
66,9613,14822,NULL,NULL,NULL,1,0,NULL,0
48,9614,14823,NULL,NULL,NULL,1,0,NULL,0
39,9615,14824,NULL,NULL,NULL,1,0,NULL,0
40,9615,14825,NULL,NULL,NULL,1,0,NULL,0
42,9616,14826,NULL,NULL,NULL,1,0,NULL,0
48,9617,14827,NULL,NULL,NULL,1,0,NULL,0
48,9619,14829,NULL,NULL,NULL,1,0,NULL,0
48,9621,14831,NULL,NULL,NULL,1,0,NULL,0
48,9623,14833,NULL,NULL,NULL,1,0,NULL,0
39,9625,14834,NULL,NULL,NULL,1,0,NULL,0
48,9626,14835,NULL,NULL,NULL,1,0,NULL,0
48,9627,14836,NULL,NULL,NULL,1,0,NULL,0
39,9628,14837,NULL,NULL,NULL,1,0,NULL,0
48,9629,14838,NULL,NULL,NULL,1,0,NULL,0
56,9630,14839,NULL,NULL,NULL,1,0,NULL,0
48,9630,14840,NULL,NULL,NULL,1,0,NULL,0
23,9631,14844,NULL,NULL,NULL,1,0,NULL,0
50,9632,14845,NULL,NULL,NULL,1,0,NULL,0
34,9632,14846,NULL,NULL,NULL,1,0,NULL,0
45,9633,14847,NULL,NULL,NULL,1,0,NULL,0
28,9633,14848,NULL,NULL,NULL,1,0,NULL,0
61,9634,14849,NULL,NULL,NULL,1,0,NULL,0
35,9635,14850,NULL,NULL,NULL,1,0,NULL,0
52,9638,14855,NULL,NULL,NULL,1,0,NULL,0
49,9638,14856,NULL,NULL,NULL,1,0,NULL,0
61,9639,14857,NULL,NULL,NULL,1,0,NULL,0
48,9640,14858,NULL,NULL,NULL,1,0,NULL,0
75,9641,14859,NULL,NULL,NULL,1,0,NULL,0
21,9642,14860,NULL,NULL,NULL,1,0,NULL,0
48,9643,14861,NULL,NULL,NULL,1,0,NULL,0
5,9648,14870,NULL,NULL,NULL,1,0,NULL,0
56,9648,14871,NULL,NULL,NULL,1,0,NULL,0
53,9648,14872,NULL,NULL,NULL,1,0,NULL,0
13,8868,14874,NULL,NULL,NULL,1,0,NULL,0
53,9652,14880,NULL,NULL,NULL,1,0,NULL,0
19,9653,14881,NULL,NULL,NULL,1,0,NULL,0
82,9654,14882,NULL,NULL,NULL,1,0,NULL,0
19,9654,14883,NULL,NULL,NULL,1,0,NULL,0
61,9655,14884,NULL,NULL,NULL,1,0,NULL,0
34,2318,14889,NULL,NULL,NULL,1,0,NULL,0
49,2318,14890,NULL,NULL,NULL,1,0,NULL,0
49,9640,14892,NULL,NULL,NULL,1,0,NULL,0
42,9657,14895,NULL,NULL,NULL,1,0,NULL,0
49,9657,14896,NULL,NULL,NULL,1,0,NULL,0
56,9659,14897,NULL,NULL,NULL,1,0,NULL,0
57,9660,14898,NULL,NULL,NULL,1,0,NULL,0
38,9408,14899,NULL,NULL,NULL,1,0,NULL,0
26,9664,14902,NULL,NULL,NULL,1,0,NULL,0
72,9664,14903,NULL,NULL,NULL,1,0,NULL,0
71,9664,14904,NULL,NULL,NULL,1,0,NULL,0
56,9665,14906,NULL,NULL,NULL,1,0,NULL,0
23,9666,14907,NULL,NULL,NULL,1,0,NULL,0
48,9667,14908,NULL,NULL,NULL,1,0,NULL,0
26,9669,14911,NULL,NULL,NULL,1,0,NULL,0
35,9669,14912,NULL,NULL,NULL,1,0,NULL,0
21,9670,14913,NULL,NULL,NULL,1,0,NULL,0
15,9670,14914,NULL,NULL,NULL,1,0,NULL,0
14,9671,14915,NULL,NULL,NULL,1,0,NULL,0
28,9671,14916,NULL,NULL,NULL,1,0,NULL,0
49,9672,14917,NULL,NULL,NULL,1,0,NULL,0
66,9675,14921,NULL,NULL,NULL,1,0,NULL,0
74,9675,14922,NULL,NULL,NULL,1,0,NULL,0
